track_id,artists,album_name,track_name,popularity,track_genre,genre_group
1kjMQceh8Jg3nGgWxcTaPp,Toadies,Hell Below / Stars Above,Push The Hand,28,grunge,rock
2HJvS1fhaJbPxI9gT0mPjb,Lady Gaga,Pop & Halloween,Bloody Mary,11,dance,pop
0De50i0ncXQiU30WxASCQU,Los Baby's,Antología...Los Baby's,Regresa ya,30,rock-n-roll,rock
3cbTV3IZZvSBYVcl0xuZbY,Local H,As Good As Dead,Bound For The Floor,66,grunge,rock
1FAERur0SW0KB38aii9tPF,Nilüfer;Malt,12 Düet,Ara Sıra Bazı Bazı,42,turkish,world
6xIJ4qXdhHgvmycJ9gVdz8,Otros Aires,Tricota,Mariposita,17,tango,latin
4Yo8NjfdMJNhaVP1RqDjR2,Валерий Агафонов,Ещё не раз вы вспомните меня,Признание,0,romance,latin
0IFZAzjzLNQiPMU6ILM4JB,Thakara,Mojo Sessions Live,Korans Anthem,27,malay,world
0AUKCd1vaiFo5Ef36yh670,Surra,Bica na Cara,Valeu Memo,25,death-metal,metal
1sNps76b3XGtBx9nhD586R,Bagno,Egzamin Ustny,Egzamin Ustny,30,disco,electronic
4LVQ2CuYGgKgQA3vsI0NyG,Susana Rinaldi,La Tana Con Todo,Malevaje,22,tango,latin
7wMq5n8mYSKlQIGECKUgTX,The Script;will.i.am,#3 Deluxe Version,Hall of Fame (feat. will.i.am),80,rock,rock
7vVcQ3qUJkHZ5pZrxZaOVa,Lucenzo;Don Omar;Big Ali;Luigi Ramirez,Danza Kuduro 2019 (Luigi Ramirez Remix),Danza Kuduro 2019 - Luigi Ramirez Mix,48,french,world
7FAktFGtxzYbcE6ceIyYzn,fresh from the oven,yaaas,yaaas,26,study,classical
3R6WrsYpIuxJw7ZGHT5w85,Asking Alexandria,Alone Again,Alone Again,52,metalcore,metal
6UBSmORaOAviaRrMEZRNH9,Charlie Brown Jr.,Acústico (Ao Vivo),"O Que É Da Casa, É Da Casa / Papo Reto (Prazer É Sexo O Resto É Negocio) - Ao Vivo",49,r-n-b,hip-hop
1coB4xdhsMLxZafnM9Gwjt,Crystal Castles,Pop & Halloween,Transgender,4,alternative,rock
6kPIwOCEiDLboMRvVLJ0W4,Rain Sounds,Loopable Rain Sounds,Countryside Rain,38,sleep,classical
5boCwYWY3cUg1Hhs25qspj,Andy Hui,On Hits,徒然,21,cantopop,pop
4a59uJeZg1TkpLg218cfUn,Mudvayne,The End Of All Things To Come,The Patient Mental,22,industrial,metal
4MmvFny29BvlMduZFDDWbv,Royal Republic,Superlove,Superlove,32,garage,rock
2qBE4Crveq4207aZEZymXg,Gershom Penugula,Oh Pilla,Oh Pilla,43,indie,rock
3ZI3sK9ZJB3LOiZtCs9l3p,Paul Young,The Secret Of Association,Every Time You Go Away,61,disco,electronic
2GxINuvAsETA0TmO3bebLU,The Upbeats;Mara TK,De-Evolution Part II,Say Go,20,drum-and-bass,electronic
5qFdlIUWfQe6Xjih7mgfeG,Gustav Nilsen,Frost 2 (Originalt Norsk Soundtrack/Deluxe Edition),Når jeg blir voksen,31,disney,inne
1DbFuacglhRDxGzCP4Lriv,Sant;Onni;Angola;Guizo,Ponto de Força,Ponto de Força,43,brazil,latin
4TKNQtJbXfFPez1XICVktJ,Los Apson,Gruperos de ayer,No hay amor,28,rock-n-roll,rock
6ZxvgeoM6ipLYsQyftxImg,Dabin;Daniela Andrade,Two Hearts,Hold (feat. Daniela Andrade),42,dubstep,electronic
6nbXYLeP21ksEQNFrHl2a2,Audien;Joe Jury,Drifting Away,Drifting Away,55,progressive-house,electronic
50a2d6g5kpr3wt98Jw2Tns,Jack Harlow,Trending Pop,First Class,0,hip-hop,hip-hop
4HITJz4XlI0wjyFCz1adTZ,Chico Buarque;Chico Brown,Caravanas,Massarandupió,39,mpb,latin
3q2URclxH5kXPn2vou2jS1,Roberto Jordan,Para Que No Me Olvides,Mary Es Mi Amor,30,rock-n-roll,rock
1f8NuSrCwwspX74bFiIzmf,Will Ackerman,Was It This Lifetime: Pieces for Guitar (1991-2011),Imagine,22,new-age,classical
4CN7DZMyMjlqgBKoNtRi6m,X-RX,Activate the Machinez,Escalate,22,industrial,metal
1pbxHoGLKHD7jx4vMw5H2n,Rival Consoles,Now Is,Vision of Self,44,idm,electronic
7aRbNtrDwkJh8THFGUAD0A,Franz Schubert;Burak Çebi,Burak Çebi: Bright Spots,Piano Sonata D. 960 in B-Flat Major: I. Allegro moderato,0,classical,classical
7xpMAw24R36H1eQrePAPNA,Wage War,Blueprints (Anniversary Edition),Alive,25,metalcore,metal
5uEYRdEIh9Bo4fpjDd4Na9,Travis Scott;HVME,Goosebumps (Remix),Goosebumps - Remix,81,hip-hop,hip-hop
53SiQQe0KMnwmYfAXTjG5i,Faith Prince;Josie de Guzman,Guys and Dolls (New Broadway Cast Recording (1992)),Marry the Man Today,30,show-tunes,inne
1YIxmHt4EKS0gMs3L0mxQV,Eagles Of Death Metal,Peace Love Death Metal,Miss Alissa,61,blues,jazz-soul
5nvXf0TVmDejPpn9Xvpdwl,Alan Menken,Raiponce,"Horse with No Rider - From ""Tangled""/Score",20,disney,inne
4DNno7YwgVANoQLNKcTgQi,ThirumaLi,Psycho,Psycho,20,malay,world
6lxMmFyXLxgLbxNpJ5Lmt6,The Chemical Brothers;Sasha,Out Of Control,Out Of Control - Sasha Remix,16,breakbeat,electronic
2dECbcRzzSFwcRtonjc0gt,Eurythmics;Annie Lennox;Dave Stewart;Aretha Franklin,Ultimate Collection,Sisters Are Doin' It for Themselves - Remastered Version,24,synth-pop,pop
05S6wqFq8yuWDJbmfbm33h,Groovie Ghoulies,Go! Stories,Til Death Do Us Party,20,power-pop,pop
4SE5DLktx49YQSKTme6JsG,The Lillingtons,Death By Television,You're The Only One,23,power-pop,pop
7Bn4cl4SdSLJFELIvzvIsJ,Sarcófago,Inri,Satanas,19,black-metal,metal
6ZL2Z40qnKbupyugPE9xmV,Mayck & Lyan,Todos os Sucessos,Tem Que Ser pra Sempre,44,sertanejo,latin
51jloR6rJcBkT1f8n3paRW,Elton John,Gnomeo and Juliet (Original Motion Picture Soundtrack),Hello Hello,55,piano,classical
1CM16VHSXw4CcvZUPsa8CU,Mounika.;Ocie Elliott,I Need Space,Tender love,63,chill,classical
0RbaD2rw0HmpfflXFH9DKu,George Jones,Who's Gonna Fill Their Shoes,The One I Loved Back Then (The Corvette Song),56,honky-tonk,acoustic
46D13WjTPaTwGMkLrPEhug,Linn da Quebrada,Trava Línguas,pense & dance,31,club,electronic
7nbAMKGkPMjc4EuNNsjXqZ,Cigarettes After Sex,Neon Moon,Neon Moon,63,ambient,classical
3WUCtfvF9tIs5iQCYbSu9C,Morat,Retro Baladas,Cómo Te Atreves,0,latin,latin
3Qnz0h9QoUcqr1webXWbYM,Lazerpunk,Death & Glory,Power,36,club,electronic
2jr8Z0PKUDKXcyrtYW4dP8,arai tasuku;Coma,Sin of Children: re,Irma learns to swim - 2021 Remastered,13,idm,electronic
1PYCOTJ2g3WJkFsgLlzIEW,Mariano Barba,De Parranda Con Mariano Barba,El Mono de Alambre - Versión Original,48,r-n-b,hip-hop
5CDKYpUBEBuScJricxppcb,DJ Ostkurve;Anny,Sebastian,Sebastian,25,party,pop
1UKKLHG4DhxuwWph55ABAZ,Alceu Valença,Maxximum - Alceu Valenca,Girassol,40,mpb,latin
0BNx9rXwDejADt61QEmphh,Miss Saigon Original Cast;Jon Jon Briones;Eva Noblezada;Kwang-Ho Hong,Miss Saigon: The Definitive Live Recording (Original Cast Recording / Deluxe),Coo-Coo Princess - Live,25,show-tunes,inne
4ORzuXhQcJAtWaefOdns9P,Taeko Onuki,Words Bubble Up Like Soda Pop Original Soundtrack,YAMAZAKURA,44,techno,electronic
3KpKObMDUYng62Uz13iICP,Freestylers,Don't Stop EP,"Don't Stop - 12"" Club Mix",10,breakbeat,electronic
3JLsjVkdmrjrbvP1Uiu4IV,Tom Papa,Human Mule,The Human Contract,21,comedy,inne
0zXurdHOhvroWl8TVZKsdJ,The Infamous Stringdusters,Silver Sky,The Place That I Call Home,22,bluegrass,acoustic
5zEsgJyUE3Fg84mtxwf1et,JVKE,this is what falling out of love feels like (392Hz),this is what falling out of love feels like,40,indie-pop,pop
2SEW9iGFOBMsJnJIRX5z7J,Ava Max,Hits Hits Hits,Maybe You're the Problem,1,dance,pop
3A3tHlngmYCwiuRDeshqYq,Kyoko Koizumi,優しい雨,優しい雨,32,techno,electronic
72KfeT12xW0BSHsCH9l2fs,HammerFall,(R)Evolution,Live Life Loud,22,goth,metal
11RQ3DEuAZ9Tk6Uyk5FKMb,Luz Casal,La Pasión,Mar y cielo,26,spanish,latin
6NdcSEhpGGAYXNnnhGS2s6,The Romantics,What I Like About You (And Other Romantic Hits),What I Like About You,64,power-pop,pop
4S118IKPxjvc9XZWXq3Wp5,The Dust Brothers,Fight Club (Original Motion Picture Score),Who Is Tyler Durden?,37,techno,electronic
2YaXGn18P9C25tAJYXUUqR,CoComelon,Nursery Rhymes by CoComelon,Ants Go Marching,49,children,inne
4B6XjmOWI55np7y4MUTXDu,Vanessa Paradis;-M-,Best Of & Variations,La Seine - Extrait de la bande originale un monstre à Paris,65,french,world
73AmcpOZrloKKZOpY3fZqY,Akatu;Grupo Revelação,Encontro de Gerações,Mulher Traída,36,samba,latin
0sZy1HE2aGBQABHfVRQ4jB,The Shadows,Another String of Hot Hits (And More!),Apache,57,british,rock
3CgWfGDdz79tMGq4ddB2Yk,D’MASIV,Perubahan,Lukaku,34,malay,world
6ALVy5VhDhbylOiZMXN4zR,Sarah Connor,Rockin' Around The Christmas Tree 2022,Christmas In My Heart,0,german,world
6U3tkJFUsXzAQXf4MsyA8s,Above & Beyond;Zoë Johnston,10 Years of Group Therapy (Part 2),Alchemy - i_o Extended Mix,25,trance,electronic
5VWz3CYPwY7BWvtTIEyNXG,Purples;Rachel Novaes,nada além de um instrumento,seja a Ti (nada além de um instrumento),26,groove,jazz-soul
0I1pL3VXACrs894As0LlwJ,2 Blyga Läppar,Världens bästa skiva,Kyss mig,39,swedish,world
1eQpKqH1sEecyiTKEXuErI,Zeca Pagodinho,Patota do Cosme,Maneiras,41,samba,latin
5IXfbpgA2fDETI09slD588,Julio Sosa;Leopoldo Federico y su Orquesta,Esenciales,Un Tropezón (with Leopoldo Federico y Su Orquesta),21,tango,latin
3qbSubaQIBgUM13S7kzWOd,Alka Yagnik;Udit Narayan,Raja (Original Motion Picture Soundtrack),Kisi Din Banoongi Main,45,k-pop,pop
2qv9ePKhcetn23hpMSblip,Fee,Hope Rising,Everything Falls,34,world-music,world
6Zgn6YnHMhWnNz5F13aKfF,Alan Menken;Lee Wilkof;Franc Luz,Little Shop Of Horrors,Now (It's Just The Gas) - 1982 Original Cast,20,disney,inne
0zj7NZk0KyAuHq9PhFIiQu,The Delta Riggs,Hex.Lover.Killer,Street Signs & Brake Lights,37,garage,rock
63gHnuI9MzZA4lLob8t9IY,Thug Life,Thug Life: Volume 1,Pour Out A Little Liquor,58,hardcore,metal
13wIQbwSuQ4YFvDvtQgSVc,Harris Jayaraj;Unnikrishnan;Chinmayi;Mega,Aadhavan (Original Motion Picture Soundtrack),Vaarayo Vaarayo,64,pop-film,pop
1hROBnCqFzpXwOXeAM5PMU,Los Tecolines,Antología... Los Tecolines,Adios Mariquita Linda,23,guitar,rock
7EFUMf4JGuwf1couB3YFgL,Milking the Goatmachine,Nach uns die Grindflut,Piccolo im Streichelzoo,12,grindcore,metal
6cmm1LMvZdB5zsCwX5BjqE,Jay Sean;Lil Wayne,All Or Nothing,Down,78,dance,pop
7LMWOSOTxSMxABmkpG2YK3,Ty Dolla $ign;Post Malone,New Rap Icons,Spicy,0,dance,pop
3UsWDYhiwRueTSHjXIJt3M,Shawn Mendes;Camila Cabello,Tutti in piscina Canzoni per bambini,Señorita,2,dance,pop
3HXfNHAwafX6GVzQBrhFTD,Chris Tomlin,Burning Lights,Sovereign,41,world-music,world
7bu0znpSbTks0O6I98ij0W,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),"Tonight, Tonight - Remastered 2012",69,grunge,rock
2UzdMpV9R6H1Aex1yXExli,KAROL G;Maluma,Verano en Junio,Créeme,0,reggae,reggae
3JibLpqNHuIMfOy3maUWse,Ella Fitzgerald,Pop Fun and Christmas Music 2022,Frosty The Snowman,0,blues,jazz-soul
4jKmlOiAFtI73Kyow83p5b,Morttagua,The Mantra,The Mantra,33,techno,electronic
188vCXc4bAejLqGhpEVBGT,Linked Horizon,Shingeki no Kiseki,Jiyuu no Tsubasa,60,anime,inne
5rX6C5QVvvZB7XckETNych,Kid Rock,Rock n Roll Jesus,All Summer Long,73,metal,metal
6AinKYxrQuioECwavX1XQn,Alesso;Sick Individuals,We Go Out,We Go Out,63,edm,electronic
5zz9ypkkewsz1sfqntWOn1,Ella Fitzgerald,christmas but not christmas songs,Blue Skies,0,blues,jazz-soul
7oLLqFAAVoFtSoMHHXknMf,Mercedes Sosa,Música para casa,Canción De Las Simples Cosas,0,folk,acoustic
7FvSbIm3vYJKnU0GI54Kns,Libertad Lamarque,Tangos Inmortales de Libertad Lamarque (Remastered),Uno - Remastered,15,tango,latin
2p2T6RVGmOQC4VNgbTik7i,Mickie Krause,Karneval Klassiker,Schatzi schenk mir ein Foto,0,german,world
6V26ygROyqGGHACxRdtxHQ,Hans Zimmer,Hans Zimmer: Epic Scores,Leave No Man Behind,15,german,world
2H3wWrnO758y0fPH7Ilerg,XXXTENTACION,17,Depression & Obsession,71,emo,rock
15BQ7vEDv2LJuh8TxWIhtd,Iggy Pop,Lust For Life,The Passenger,73,punk-rock,rock
11sZuBli3HCStlEetHfo9Q,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart: A Night of Classics,16 Minuets K.176: No. 7 in A,25,classical,classical
0zqWV67DuqFzLXiLJsAk9Z,Rakesh Chaurasia,Krishna Aur Kans,Enchanting Flute,50,classical,classical
0GOb2YPtPEo9JcFYK77Uso,Shreya Ghoshal;Chiranjeevi;Salman Khan,God Father (Hindi),Thaar Maar Thakkar Maar,20,pop-film,pop
79Sp4LFJY57wDTh8mEmn7l,Delux,Entre La Guerra Y El Amor,Entre la Guerra y el Amor,37,punk,rock
4w8PHkBzM9SVokCns8ne8l,Diogo Nogueira,Samba de Verão_Sol,Ouro da Mina,38,samba,latin
2v6IzW8AKFH8HJ6HgMgGPt,Vince Guaraldi Trio,pov: you are an christmas elf,Linus And Lucy,0,jazz,jazz-soul
0msEdOBwpjBS033li805xe,Kiawasch Sahebnassagh,Schlaflied unter der Ruine(Lalai zir-e Avar) - Music fur Ensemble & Computer,2 Skizze fur Computer und Klavierklange II,0,iranian,world
2Dqdfa1syc2RDxjQSDFcsk,Rei Harakami,わすれもの,きえたこい,20,idm,electronic
20NUlNuGgxtGkl2utHGL5w,The 5.6.7.8's,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),The Barracuda,46,garage,rock
13Po5jWuhBhs739On50f5j,Alemão Do Forró,As 20 Mais,Tá Estourado,37,forro,latin
4FzZjyygwM5zxIW3oTJRQI,Glee Cast,"Glee: The Music, The Complete Season Four",To Love You More (Glee Cast Version),43,club,electronic
5dwANCHdFm9JGImYZd3ZGH,Zmeyev;Screen Jazzmaster;DreamBetter,The Calm Place,The Calm Place,59,chill,classical
1ox1GfZqd4IYjHkbpIAPwF,"Gösta ""Snoddas"" Nordgren",Det bästa med Snoddas,Flottarkärlek,36,swedish,world
3ETUBLVvEzgm07QoU4PioV,George Frideric Handel;The Cambridge Buskers,Clásica para los niños de hoy,Solomon HWV 67 - Arr. The Cambridge Buskers: Arrival Of The Queen Of Sheba,0,classical,classical
30PPEJ1pEhtVnrgVNK5MEw,Shankar-Ehsaan-Loy;Shivam Mahadevan;Pratibha Singh Baghel,Bandish Bandits (Original Series Soundtrack),Chedkhaniyaan,60,pop-film,pop
3LJjkv2PGHC7mnpCJ7O4uU,Girma Bèyènè;Akalé Wubé,Mistakes on Purpose (Ethiopiques 30),Bèmèlkesh Aydèlèm,18,afrobeat,world
2wBybutNwHICv22FLTjyhh,Addict.;yaeow,Hold Me Closer,Hold Me Closer,49,chill,classical
4bb6isJQPtNxO82a1gtHno,Greensky Bluegrass,"Shouted, Written Down & Quoted",Run or Die,32,bluegrass,acoustic
4CDqrKaiI5oimvaThbay93,Maelo Ruiz,"Éxitos Originales, Vol. 2",El Reloj Cucú,34,salsa,latin
1eB8M8Am73gQ45agjivkHL,DJ Pierre,I Am Acid,I Am Acid - Original Mix,6,chicago-house,electronic
4cljSFYLNYsspWUIicitiY,Snavs,Everything,Everything,47,electronic,electronic
4MNXKskyfqES2LAlbrrRbV,Kevi Jonny,Repertório Atualizado: Agosto 2021,Desbloqueado,39,forro,latin
5sAcIjfZmNEgbseZ1Bpmom,Axel Johansson,The River,The River,55,edm,electronic
367ORcqkmIh0KCnb6KqREY,Pyotr Ilyich Tchaikovsky;Paris Conservatoire Orchestra;Anatole Fistoulari,Clásica para los niños de hoy,"Nutcracker Suite, Op. 71a: Chinese Dance (Tea)",0,classical,classical
1QRxAfOiGWKuOWW5Lb2qRM,Tanya Stephens,Tanya...Collection Of Hits,Big Ninja Bike,26,dancehall,hip-hop
3893yucNtpDXFFcSTRxq3G,Buddy,Ballermann Party Mix - Alle Après Ski Hütten Hits der letzten Jahre,Blau (Da Ba Dee),0,party,pop
7taoYAfDTtuI5dxSBeijUO,Indochine,Singles Collection (2001 - 2021),Alice & June - Mix 2020,31,french,world
0YwbtJsL5CMCnOJUxVJimu,Sodagreen,夏 / 狂熱,無眠,50,mandopop,pop
1rfkJMqyQvblDvdDkVgh6l,Orbital,Monsters Exist (Deluxe),The End Is Nigh,17,breakbeat,electronic
48pG4x2MWZUsBhqbl0y8eN,Amy Liz,Kid Hits,Goin' to the Zoo,43,kids,inne
4SwzepkekNK1xiDYt0F9J7,LFO,Frequencies,Think A Moment,10,idm,electronic
3UcT06I6rJLUxhZDtGorCi,Randy Newman,Cars (Original Motion Picture Soundtrack),McQueen's Lost,44,disney,inne
40RKZ0dDeEx2srKcAznvrf,ADL;BK;MV Bill;Funkero,Favela Vive 2,Favela Vive 2,46,brazil,latin
1bK0ReDd5OXyul71Nl1d9o,Johnny Kidd & The Pirates,Very Best Of Johnny Kidd & The Pirates,Shakin' All Over,32,british,rock
4TzepkpQAk3NtcD4I5wzMC,Todd Glass,Todd Glass Talks About Stuff,The Leisure Class,21,comedy,inne
26B4QsbHj3PADDopBxqRhs,Павел Михайлов;джаз-оркестр Александра Цфасмана,В парке Чаир. Выпуск 1,Утомлённое солнце,14,romance,latin
5Q6pQ8G99rjTeCgHTMev7X,Shenseea;Megan Thee Stallion,Lick (with Megan Thee Stallion),Lick (with Megan Thee Stallion),55,dancehall,hip-hop
2Mcim2nWa9zGkW1vWWdp3S,Die Draufgänger;Lorenz Büffel,Ernte 2k23,Johnny Deere,0,party,pop
0S2UfCA5A275xChEi9a6vU,Rammstein,Sehnsucht,Tier,57,industrial,metal
6nJw9aueBn7zF2WuLns3Wp,Hail Of Bullets,Of Frost And War,Ordered Eastward,20,death-metal,metal
4ABgbHvmr8tg7xOMMl7DXd,Cavalo De Pau,"Forró Cavalo de Pau, Vol. I (Ao Vivo)",Timidez - Ao Vivo,53,forro,latin
5LInOGDHqrgetnMlnvaDNq,L'Impératrice;Rejjie Snow,Everything Eventually Ends,Everything Eventually Ends,63,french,world
2px80FbeUfkt4i8EYg3uBq,Captain & Tennille,Best 70s Rock Tunes,Do That To Me One More Time,0,disco,electronic
0vLwL4xuJ3s7SeaCdvMqkY,Blondie,Best Of Blondie,Call Me,59,power-pop,pop
6iW7i44Piu4rqVJovJ8DI1,Zé Ramalho,Zé Ramalho Ao Vivo 2005,Canção Agalopada (Ao Vivo),39,mpb,latin
7xD50fgMxpy8SFzyYiLntI,Tankz,London Scammer,London Scammer,65,chill,classical
0DSy16o7Wc01c4ZNzeN0qR,Dead by April,Memory,Memory,42,metalcore,metal
0aF9m87P8Tja3NUMv4DfHt,Tears For Fears,Songs From The Big Chair,Head Over Heels / Broken,64,synth-pop,pop
49yxLM68uEvqVvK4av7cXH,Ceephax Acid Crew,Box Steady,Newsround,11,idm,electronic
1kHALpICgIoP4OXuo6UoSV,Miguel Bastida,"Best of Kittball, Vol. 6",Latin Excursion,1,minimal-techno,electronic
0e7SdulOBBTeSS7B2idUDd,Exaltasamba,"Dança Do Bole, Bole","Dança Do Bole, Bole",39,samba,latin
4rr1OPf80f71BYsDv26G3F,Sly Withers,Passing Through,Passing Through,42,emo,rock
49n1bBZGIRtwtYK1COmtl9,Soft Cell;Marc Almond,Memorabilia: The Singles,Torch,27,synth-pop,pop
7IXUkWlTdwzjIhDisSsCK1,Leehom Wang,王力宏 火力全開新歌加精選,依然愛你,50,mandopop,pop
2eXCP4kLEm5b11TH2MVas6,Chris Tomlin;Audrey Assad,Santa's Christmas List,Winter Snow,0,alt-rock,rock
7oex5ickCMbEeBYP9uuQFH,Florence + The Machine,Halloween Hits,Seven Devils,1,alternative,rock
36lkJSDyMEZoWTqtRj8Q8q,Chicago,Chicago 17 (Expanded & Remastered),You're the Inspiration - 2006 Remaster,73,folk,acoustic
55vAraLCIsYMnakMHUUgvB,SNAP!,Rhythm Is a Dancer 2008,Rhythm Is a Dancer (12'' Version),20,techno,electronic
7pHUAAEiXQMaZOng72W6K0,Akanksha Bhandari,Pehli Baarish,Pehli Baarish,59,indian,world
7vT2iRW7l40p9fHnZHBkxy,Rodriguinho,Pagode Flashback ao Vivo,Tô Te Filmando (Sorria) - Ao Vivo,47,pagode,latin
0JkIre0YxNmKGMU5V7ZiDx,Kenny Rogers,Kenny,Coward Of The County,64,country,acoustic
7ht7UcsH5dlcaFX5pMHycn,Cecilia Krull;Alok;Jetlag Music;WADD;HOT-Q,My Life Is Going On (Remix Version),My Life Is Going On - Remix Version,37,spanish,latin
4tjA1bnIrvCt1O4uaC476a,Fabian Mazur;Snavs,The Pit,The Pit,58,electronic,electronic
4L7msy7x2YmV0i8RmOZLnU,Romanthony;Ejeca,Ministry of Love (2013 Remixes - Pt. 2),Ministry of Love - Ejeca Remix,5,chicago-house,electronic
76JQ2mPUCFb4XxC9xtmTBj,Agustín Irusta,"Malena, Cambalache And Other Tangos",Garufa,18,tango,latin
6nqfKM9JvQIiuAuzWZFvGW,もさを。,ぎゅっと。,ぎゅっと。,61,j-pop,pop
2U8woB4QqUJh2N84sEtAiC,Malon,Justicia o Resistencia (Remasterizado),Bajo el Dominio Danzante - Remasterizado,27,heavy-metal,metal
59CJW60xakJENyOqBxVvmC,Randy Newman,"Monsters, Inc. (Original Motion Picture Soundtrack/Japan Release Version)","Monsters, Inc.",33,disney,inne
5EUkwA51dK3nEkvGgQ1dfs,RAM;Darren Porter;XiJaro & Pitch,Black Hole Trance Music 10-22,The Calling - XiJaro & Pitch Extended Remix,3,trance,electronic
3QHqCKdJBiBfFkN61NR00m,Callejeros,Presión,Presión,47,alt-rock,rock
1c3OaOeSogCpXTa8BhnBEq,Teenage Mutants,Rebirth,Rebirth,47,techno,electronic
0MCmqLitiJMIh3qhp8xnmv,BaianaSystem;Thiago França,OXEAXEEXU,Reza Frevo,22,afrobeat,world
3jCw4TeJAt4H17uPkWo4M6,Slank,"999+09, Vol. 2",Orkes Sakit Hati,45,alt-rock,rock
1PQNR7X8dkeC6S24LbR9fs,Charly Black;Juan Magán;Yonny Atella,You're Perfect (Remix),You're Perfect - Remix,51,dancehall,hip-hop
0E8zloWYA3Li81CJqFa9fI,Mike Oldfield,Tubular Bells III,Man in the Rain,54,new-age,classical
0gyywLAkJnrv319lRXndXo,Lorne Balfe,"The Justice Society Theme (from ""Black Adam"")","The Justice Society Theme (from ""Black Adam"")",36,british,rock
7w9SC5HTvh5kfhgAfQHOIK,Rain Sounds XLE Library,Pouring Rain,Sleep: Good Night,32,sleep,classical
31jdflvTFQhJ4zmMJNTgl7,Bobby Day,The Rockin' Adventures of Bobby Day,Little Bitty Pretty One,32,blues,jazz-soul
38mP2C5nEk4RBim3bffd36,Sly Withers,Gardens,My Bullshit,26,garage,rock
2NIeqDoYuMWaX8KtAz4C5o,Paloma Faith,Fall to Grace (Expanded Edition),Never Tear Us Apart,53,british,rock
6im26HFTi5JCagPnroYGzq,Doctora Juguetes;Felpita;Lambie;Hallie,Doctora Juguetes: Ya Llegó la Doctora,Agua Agua,28,disney,inne
1D0MYODbVyDuoR3O6OmH3B,Scott Cossu,Safe in Your Arms,Purple Mountain,20,new-age,classical
50akPi1b14uMI3SkZRIPW0,Arlindo Cruz,Mtv Ao Vivo Arlindo Cruz - Cd 1,Um Velho Malandro de Corpo Fechado - Da Melhor Qualidade,37,samba,latin
6OJrOS2eZKGvkjZMrPWEeV,Mickie Krause,Geh mal Bier hol'n (GmBh) [Après Ski Version],Geh mal Bier hol'n - GmBh - Après Ski Version,31,party,pop
2KPwU1SPsfViaOKLrtfn3U,-M-,qui de nous deux,La corde sensible,31,french,world
1GaLQ64H7Df0HG2cIOXy5i,Evanescence,Halloween Party 2022,Haunted,0,alternative,rock
3monb6DDZJSxJ9fR6au4Ba,Sonny Fodera;Ella Eyre,Cardio Tracks,Wired,0,deep-house,electronic
5If7QGlDFeLgn5hHy0OZAE,The Supremes,Christmas Songs 2022,Silver Bells - Stereo,1,disco,electronic
0nddhkhTtvxd7kh7QdnkFR,NAFTA,Quiero Verte,Quiero Verte,47,funk,jazz-soul
710cSRkvHLHeK7h3s0YrLJ,HammerFall,Infected,Patient Zero,23,goth,metal
6ksytqLx1winad4q9cxpeT,Trazendo a Arca,Toque no Altar (Ao Vivo),Meu Amado - Ao Vivo,30,groove,jazz-soul
2sinpSQlDAtNHWbWR7RZs3,Jonas Lundqvist,Affärer,Goda tider,20,goth,metal
0YtUhW9p7E0DgU6bFzGxLF,Polo & Pan,Halloween & Chill,Zoom Zoom,0,disco,electronic
19cxPUMbttLsZhifmpKnId,Orkundk,Tanrılar Bunu İstedi,Marsa Gönder Beni Elon Musk,39,turkish,world
3tEKDTMhRzsvzTE7uv0QEN,Rei Harakami,red curb,remain,18,idm,electronic
3muwzbbtusaWtqhvJG7Sti,SYN,Psycho,Psycho,50,dub,reggae
0UvZcEfpzVyx47QsRbjyBz,Bad Bunny,Un Verano Sin Ti,El Apagón,83,latino,latin
65KCnTndJ5GgsBrzVpxrhf,Los Tecolines,Boleros de Oro,Abril en Portugal,22,guitar,rock
3ZvEl3WmYzo9oYViKOzVeS,S3RL;Dorian Electra;Nikolett,Notice Me,Notice Me,41,happy,pop
4EED67Itwxe7qew8pAiknY,KAROL G;Maldy,Esto me suena a Farra,GATÚBELA,1,reggae,reggae
79yxkv3OXHrqvjJkadhOCm,Don Williams,You're My Best Friend,You're My Best Friend,56,country,acoustic
2bfY3JVp0JQjjTsCg36Mur,Chicken Dance Party,Chicken Dance Party,The Hampster Dance,8,kids,inne
5vDsrWr8An3AMedExXTXO0,Worakls,Flocon de neige,Flocon de neige,47,minimal-techno,electronic
1Ow9eFVO6YMzsajOm2cJqB,Elvis Costello & The Attractions,Blood And Chocolate,Blue Chair,21,power-pop,pop
4JpToqFup6IoCO8oWFhzWh,St. Vincent,The Greatest Rock Tunes 2022,The Melting Of The Sun,1,electro,electronic
1ERoFNNh3shILiAOFWjlgg,Kenny Chesney,Easy Country,Knowing You,0,country,acoustic
7dmU4PLNBRzsxafczEOUcj,Cyclo;Celia Dail,La Oveja Negra,Mi Error Preferido,31,spanish,latin
1RayD3fcMnsD1kCf5Te1Rd,It's DPK;Nidhi Hegde,Saware (Lofi Mix),Saware - Lofi Mix,59,indian,world
6sDrpVmhY10ys4TST4HkzT,Matt Large,A Wasteland Fairytale,A City in Ruins,20,study,classical
